date,FA226330005.Q,FA225013005.Q,FA224090005.Q,FA223020043.Q,FA223030043.Q,FA223034005.Q,FA222051043.Q,FA224022045.Q,FA223069143.Q,FA223061143.Q,FA223061743.Q,FA223062043.Q,FA223063045.Q,FA223065043.Q,FA223064145.Q,FA223064205.Q,FA223090005.Q,FA223095505.Q,FA223073045.Q,FA223093005.Q,FA224190005.Q,FA224090045.Q,FA224090055.Q
1996:Q4,35,80,158044,1120,76,3124,2596,39856,2596,-2592,14340,260,25252,832,-2220,11236,101424,0,100420,1004,158088,154672,3372
1997:Q1,35,80,187093,-8452,10912,4484,-3308,78124,-3308,-6612,40564,5960,41520,848,2588,18900,82997,10796,74533,-2332,187140,155629,31464
1997:Q2,35,80,183181,13868,-10876,2652,19352,66068,19352,15076,140,32,31468,856,-18208,18864,90605,23080,66577,948,183228,157293,25888
1997:Q3,38,83,178107,-9260,2084,5664,-340,61548,-336,34496,11240,1632,14516,888,20680,9860,86983,17456,68895,632,178152,158955,19152
1997:Q4,38,85,197651,-4764,-1612,568,-14128,30444,-14132,-18136,21592,-3856,44976,900,32696,31728,121819,11648,109183,988,197700,160615,37036
1998:Q1,38,91,189226,5408,-3068,1688,33244,61132,33244,-27404,12440,2308,40544,4264,-55792,21700,120650,24112,95790,748,189280,163538,25688
1998:Q2,38,95,195550,3776,-128,1836,-4352,70352,-4352,4256,31700,588,38160,8032,-31164,14916,132282,13092,118586,604,195608,165702,29848
1998:Q3,40,96,211354,556,384,3088,9880,56772,9880,-21548,27116,-304,41628,3272,-18424,41384,114442,-1864,116758,-452,211412,167870,43484
1998:Q4,41,98,193761,8896,1064,2308,-3108,45332,-3108,19012,5136,4404,19888,3644,-7220,17828,125017,31872,93109,36,193820,170037,23724
1999:Q1,45,100,207787,-9492,744,4200,14020,72236,14020,-4452,28008,5136,29524,1532,-48660,40600,132607,8020,122803,1784,207844,172759,35028
1999:Q2,46,101,204754,7400,-2072,2852,-512,15064,-512,9308,7304,-5180,4144,4700,20908,10748,145666,13768,130834,1064,204808,175150,29604
1999:Q3,48,102,227630,-320,1876,4856,-6600,39260,-6600,-36000,-8372,-476,90708,-452,22024,35488,131498,576,130738,184,227684,177538,50092
1999:Q4,49,104,179174,-580,-1712,1884,4464,42396,4464,-23864,64732,-312,-2624,7328,-18908,-16376,160678,23024,135478,2176,179228,179926,-752
2000:Q1,60,123,157601,7500,2832,-1820,20100,54788,20100,-7696,-18088,-576,61048,-5548,-27904,-10972,118625,2704,116469,-548,157664,182381,-24780
2000:Q2,61,129,187712,6712,1876,164,-884,14692,9008,-8056,75164,-256,-61168,1764,28480,52264,82644,-6600,88224,1020,187780,184796,2916
2000:Q3,64,134,173777,-888,7476,2236,-13288,23496,-3388,-37660,63164,-2256,3636,-11840,176656,52892,-62963,-4864,-59047,948,173848,187213,-13436
2000:Q4,64,136,203157,-10484,-12528,396,-8084,66288,1808,-25656,79164,-2260,13232,1364,-130656,111672,185189,-14596,196797,2988,203228,189633,13524
2001:Q1,61,117,214618,-6488,-524,4924,-15284,-92912,-5392,-6860,-11236,944,-70368,-1040,178732,84204,63006,-19844,78314,4536,214676,193626,20992
2001:Q2,62,119,176411,19912,1876,2992,10716,43496,20608,23144,74364,-656,-73964,-5436,53516,-13604,62943,2852,59915,176,176468,196667,-20256
2001:Q3,62,119,227450,312,-524,4120,-9288,-118508,612,-65260,-65236,-4256,15632,1764,212304,62672,74598,-19864,91194,3268,227508,199710,27740
2001:Q4,63,110,171930,-7684,-128,2564,-9684,-42908,208,-46856,9564,3744,-9568,160,15892,-8128,221846,6940,215750,-844,171976,202766,-30836
2002:Q1,61,78,190115,2712,3076,248,-6084,29488,3808,32744,4764,-3860,-7968,-236,81104,24356,55451,-2272,62151,-4428,190132,205099,-14984
2002:Q2,62,76,215158,-7724,508,-5056,1564,-92156,-2612,-57416,-22688,476,-9916,-560,95664,35636,187282,-14292,211810,-10236,215172,207850,7308
2002:Q3,64,73,223228,3204,-1900,-10472,-584,-215852,-4664,-39224,-8372,-148,-163444,2692,556424,106160,-216444,-18168,-189928,-8348,223236,210600,12628
2002:Q4,65,72,189089,9716,-184,31012,1856,-120864,14864,-20888,-5900,80,-109020,1620,-306344,-1248,573525,3744,545841,23940,189096,213349,-24260
2003:Q1,63,76,256393,7596,-744,17356,1064,-17644,8500,19232,47324,52,-92752,-6532,366216,101088,-212007,11120,-225451,2324,256408,213357,43036
2003:Q2,64,78,221685,-7172,-4620,-77844,-4472,33204,-35772,44492,76080,-32,-51564,10264,-642704,-42232,957261,26968,905465,24828,221700,215013,6672
2003:Q3,65,80,246520,-784,752,-44172,-2536,50032,-20284,-46868,66976,7452,42756,8432,-17052,41396,210452,17732,186152,6568,246536,216668,29852
2003:Q4,66,82,232384,16976,1820,28560,1780,203244,14224,-5392,124072,7260,63080,-28968,-335204,-2372,346548,26540,297476,22532,232400,218320,14064
2004:Q1,66,192,237420,19900,2000,40852,2488,159928,19908,1796,135932,7208,-4916,-12076,-211952,6368,229912,12040,219344,-1472,237548,219572,17848
2004:Q2,66,198,248192,-11588,104,-88404,-5160,170692,-41288,-9228,132028,8496,80684,12448,222136,121376,-173412,10112,-217536,34012,248324,221108,27084
2004:Q3,70,207,247078,4232,-156,17356,1156,-165400,10504,25072,-105180,-7796,-88000,-11904,-55940,-74692,532426,6660,553318,-27552,247216,222642,24436
2004:Q4,71,213,223002,-12752,-1872,-18576,-940,271796,-6504,45284,-71268,-6844,311128,-2164,312068,-16156,-308402,20840,-361738,32496,223144,224178,-1176
2005:Q1,80,196,253200,-2440,-828,4436,336,40696,3936,63148,-27112,-6460,7184,-9400,139052,5292,76056,4864,72476,-1284,253316,225116,28084
2005:Q2,81,202,239295,2252,-356,13912,916,-203216,8948,1772,-143460,-6800,-63676,-940,6688,-5260,425299,8784,398831,17684,239416,226403,12892
2005:Q3,84,207,233257,-7856,472,-17708,-1024,40356,-7456,-42056,19384,304,70180,-8296,-247472,-64228,539013,13236,527813,-2036,233380,227689,5568
2005:Q4,85,217,245201,9544,1644,27288,1768,148480,16540,23508,114304,300,-6172,6972,-30308,-3420,83233,10436,65881,6916,245332,228973,16228
2006:Q1,103,180,358544,-3156,788,-5452,-272,19024,-956,-27620,35152,344,12104,3132,311120,41152,-7792,16024,-182008,158192,358620,232272,126272
2006:Q2,104,190,272704,-2388,840,-2224,-144,111552,92,-3984,75276,364,39804,4596,-55480,-15572,231524,6140,246032,-20648,272792,234328,38376
2006:Q3,108,198,252857,-1020,40,11872,776,-1920,8424,4608,-52656,-564,38268,8724,-155252,-16744,406381,14488,384677,7216,252948,236397,16460
2006:Q4,109,202,244713,60,176,14260,964,100464,10372,16396,11572,-396,62520,-4028,-258848,-24636,416301,18680,378249,19372,244808,238465,6248
2007:Q1,123,306,254303,-5024,-476,236,80,-94788,2368,-45396,-153584,-372,102196,5652,-38988,-19652,407263,8288,404655,-5680,254488,242015,12288
2007:Q2,124,323,288063,4892,796,27068,1820,324132,18768,74184,72388,-288,159080,6704,89976,5252,-172577,27580,-217705,17548,288264,244695,43368
2007:Q3,127,342,256256,-10524,-1860,-36328,-2632,-73660,-23208,-23264,-42664,-256,15732,7176,-69032,-49052,492168,7436,459440,25292,256472,247380,8876
2007:Q4,128,355,263939,460,-340,-2000,-68,64272,928,-66424,-106760,140,236388,31228,79440,-56708,147655,1224,155395,-8964,264168,250063,13876
2008:Q1,134,335,213017,8012,704,24932,1700,-38140,18236,-26564,-42388,-124,12700,-6076,314024,-31160,-60979,-34064,-10699,-16216,213220,253489,-40472
2008:Q2,135,342,282641,-84,-412,-5036,-192,69052,-104,1552,-22416,-212,90232,-33940,274428,-55676,34501,10104,27737,-3340,282848,256465,26176
2008:Q3,137,344,213214,-988,-1344,-28076,-1856,-117576,-16856,-10444,-69096,24,-21204,-6452,176308,27376,165822,-42488,241678,-33368,213420,259442,-46228
2008:Q4,137,338,189027,15380,500,27940,1788,-250924,19784,-27932,-86020,-212,-156544,-9280,261728,15332,126563,-66836,255843,-62444,189228,262427,-73400
2009:Q1,164,289,243601,10408,-56,8528,684,-117692,8864,23520,-43636,-436,-106004,-1860,291704,-33216,85101,-14040,134349,-35208,243728,262621,-19020
2009:Q2,163,267,331991,236,-1208,-26396,-1588,-18736,-14652,42776,-33148,-352,-13360,-3008,-549132,-97240,1029063,51012,977035,1016,332096,264475,67516
2009:Q3,160,254,319086,8812,-24,4196,596,-21588,8036,-5176,-8852,372,-15968,96,-42420,-41116,410534,46628,361082,2824,319180,266322,52764
2009:Q4,159,245,299202,-2152,-648,-17520,-1028,37304,-9180,20956,9708,788,15032,-2860,15756,28152,242198,18236,184534,39428,299288,268166,31036
2010:Q1,189,299,290954,2340,-396,-7784,-364,51804,-2240,29564,22268,680,1532,1244,-116316,-2788,363214,18012,334250,10952,291064,262478,28476
2010:Q2,187,305,219899,4504,-268,-3076,-40,-57592,1204,-20556,-14852,624,-24012,812,292096,18476,-35013,-31708,-10225,6920,220016,261307,-41408
2010:Q3,187,309,303894,-10388,-652,-4860,-168,-28680,-156,-29456,-38560,316,39176,1168,-209448,-50628,607550,38872,559298,9380,304016,260134,43760
2010:Q4,189,315,304961,4324,-120,17992,1604,93808,19732,34000,7924,940,31212,-2652,-236080,10688,415397,31140,350569,33688,305088,258965,45996
2011:Q1,235,328,280765,9464,64,25432,2224,55200,27300,19952,4008,584,3356,-1240,-161548,6152,345017,19724,291489,33804,280856,254557,26208
2011:Q2,238,342,226019,1048,-236,12224,1216,23884,16300,30008,20700,228,-43352,564,6780,-19796,200335,-2040,188103,14272,226124,252063,-26044
2011:Q3,241,360,195697,-4888,648,-22864,-1852,-297556,-21420,-95868,-124008,-1620,-54640,8892,614344,-238268,137241,-27852,157437,7656,195816,249573,-53876
2011:Q4,243,372,245367,-5400,636,-25316,-1936,-38228,-22376,-39188,-93936,-1396,118668,-3168,-175480,-99744,594003,11236,580335,2432,245496,247083,-1716
2012:Q1,328,589,245354,8392,988,2340,280,280320,3276,170392,87400,-1376,20628,-6140,-200,-179252,138626,8964,160954,-31292,245616,246034,-680
2012:Q2,330,605,213611,5540,912,-2648,-176,21056,-2040,23180,-28448,-1384,29748,-2404,146516,-73652,118467,-16564,114595,20436,213884,244167,-30556
2012:Q3,335,603,231339,6108,2068,7044,596,-58256,6860,-33208,-41356,1360,8088,-912,-225780,43064,457407,3040,443383,10984,231608,242315,-10976
2012:Q4,338,612,218338,3708,1940,3444,300,58960,3476,21072,-7436,1432,40416,400,23860,35224,90502,-2660,104418,-11256,218612,240458,-22120
2013:Q1,378,200,227966,3040,1904,2028,220,70956,2532,51932,13644,1444,1404,-4156,-324616,32756,445834,3568,438298,3968,227788,236714,-8748
2013:Q2,383,196,216645,-6484,1392,-12028,-944,87308,-10884,7324,-15660,1752,104776,-1632,-67404,50004,166433,-8664,176077,-980,216456,233933,-17288
2013:Q3,387,201,215996,4184,492,10852,560,32412,6436,-14020,-904,184,40716,-5988,-213944,11432,375996,-3668,378920,744,215808,231144,-15148
2013:Q4,391,205,218232,15088,1732,22524,1828,102232,21136,-12376,-396,96,93772,-4216,-314340,-2524,395908,11968,388376,-4436,218044,228352,-10120
2014:Q1,363,224,174969,-3516,-380,-5616,-340,25912,-3944,5156,11144,-240,13796,3772,-183988,11976,327149,-16776,337729,6196,174828,230265,-55296
2014:Q2,367,230,166292,-5376,-600,-8364,-560,150892,-6456,49468,35296,-132,72716,8480,-99180,-15992,136992,-9464,143088,3368,166156,229372,-63080
2014:Q3,372,234,179031,2648,-1736,-8312,-560,51188,-6484,3768,1940,-236,52200,-7268,95204,-5440,53307,-1984,71887,-16596,178892,228483,-49452
2014:Q4,376,236,180853,15220,-300,10520,932,-8384,10788,-10708,-3112,-48,-5304,1960,-157852,24780,293977,-7868,290481,11364,180712,227597,-46744
2015:Q1,370,306,197778,1712,-1844,-9324,-672,-75404,-7768,-98824,-54256,-24,85468,2272,60412,12376,208250,-1104,202574,6780,197712,230910,-33132
2015:Q2,374,307,197984,18808,108,16708,1360,115136,15716,53264,24596,172,21388,1840,31964,-100,12160,920,24532,-13292,197916,231732,-33748
2015:Q3,378,310,186787,-9412,-868,-14372,-784,-80736,-9068,-67964,-31516,180,27632,932,250764,7792,33471,-2508,40127,-4148,186720,232555,-45768
2015:Q4,384,316,220108,-248,-276,4656,108,58020,1264,24736,17604,176,14240,-5584,-252680,-18768,434880,2928,423360,8592,220040,233376,-13268
2016:Q1,403,429,205775,-7104,-720,-11680,-560,-16044,-6464,-32404,-11100,172,33752,1616,52608,-44580,232239,9744,233411,-10916,205800,232855,-27080
2016:Q2,408,436,198333,14048,652,18236,1508,-41252,17384,44956,33856,-4,-137444,3040,-127428,55840,273689,-3376,222633,54432,198360,233177,-34844
2016:Q3,413,446,194423,-8484,504,7700,676,11828,7816,82352,-11016,184,-67508,35992,-158148,-41204,345559,-4220,304183,45596,194456,233491,-39068
2016:Q4,420,455,218919,9044,1524,30172,2444,66724,28248,97420,-12636,548,-46856,-14584,-140968,-91208,355771,95036,218843,41892,218952,233811,-14892
2017:Q1,444,524,225343,-22500,-316,-10204,-740,49676,-8528,82688,-9960,44,-14568,-16572,-141108,13468,353639,-8408,296439,65608,225424,230159,-4816
2017:Q2,450,535,227565,-18324,-72,-4764,-316,25088,-3656,87100,-6132,-56,-52168,-8488,8268,2872,223301,5108,162101,56092,227648,228909,-1344
2017:Q3,457,542,221581,2572,-244,7248,592,46172,6824,16788,10036,1308,11216,-16456,-21504,-10988,214189,20400,161925,31864,221664,227661,-6080
2017:Q4,462,555,258966,-3352,-784,-4256,-304,89188,-3532,96864,40676,1364,-46184,10988,-93176,-188,260850,36252,202838,21760,259060,226402,32564
2018:Q1,411,131,188461,1668,-328,5432,452,175528,5244,63868,25072,1652,79692,2156,15448,35200,-47095,-13200,-67783,33888,188180,228273,-39812
2018:Q2,418,135,210570,-1232,-596,-276,16,-67468,172,34404,17800,1344,-121188,7940,-97404,27360,342230,4320,299446,38464,210288,228126,-17556
2018:Q3,425,137,228157,-1448,-108,-3316,-228,1716,-2640,-6864,-7220,-2680,21120,12464,-179024,-90720,488821,30676,478901,-20756,227868,227981,176
2018:Q4,432,139,149668,-5600,-424,-11368,-884,117776,-10220,119832,15300,2568,-9704,-848,-68044,25176,93884,-43928,182244,-44432,149376,227832,-78164
2019:Q1,370,168,251671,5276,420,10536,824,-35600,9864,7548,4144,-4000,-53156,1300,84480,-95516,279951,29008,259823,-8880,251468,228847,22824
2019:Q2,378,171,215754,20504,7228,-20800,-1448,-181048,-10352,80080,4272,0,-255048,-2840,-380192,-168732,943082,2924,259818,680340,215548,229198,-13444
2019:Q3,385,176,207240,21512,236,1040,33228,-217384,-20852,-200472,119788,0,-115848,592,271768,319788,-223540,-10620,258340,-471260,207032,229552,-22312
2019:Q4,389,178,233732,-30180,9504,17972,-19432,-127052,2940,-17176,-37324,0,-75492,-4532,-157120,-60100,604672,5184,258344,341144,233520,229908,3824
2020:Q1,338,215,186972,-1720,-872,30876,-688,26028,16176,-122804,12044,0,120612,1800,30816,-41672,142404,-8256,258292,-107632,186848,228352,-41380
2020:Q2,342,204,228461,-6192,-5924,-6308,-9748,-16084,-24280,-150560,50204,0,108552,-3940,-204008,-42792,523457,6044,258301,259112,228324,227989,472
2020:Q3,346,206,219200,5328,-1248,4224,-5048,140016,20,121416,52564,0,-33984,1156,269440,-19852,-174816,13116,264920,-452852,219060,227616,-8416
2020:Q4,350,212,227316,27764,4,-27960,20220,192028,-6820,169276,-9324,0,38896,-2540,-211404,91872,137332,9372,264920,-136960,227176,227240,76
2021:Q1,638,2290,213276,-14808,-128,5984,41748,179200,26340,44708,13084,0,95068,1468,-222048,-134436,356296,8904,263552,83840,214928,237700,-24424
2021:Q2,653,2359,220380,2972,324,-9700,21348,234532,9812,181440,-15676,0,58956,-1280,-140820,-94880,207884,18728,263508,-74352,222088,242320,-21940
2021:Q3,673,2390,222009,24908,-1564,30204,-35688,-11612,5916,-8336,27916,0,-37108,-1224,-17872,-6864,241721,9704,232901,-884,223728,246985,-24976
2021:Q4,692,2447,242051,-14104,1928,-15688,51388,201844,4880,98240,12892,0,85832,-104,-66484,-413224,496495,20132,232879,243484,243808,251619,-9568
2022:Q1,1207,2566,282943,-2016,-8888,-7160,-29388,142588,12096,-25604,23416,0,132680,-184,-115512,14956,288547,17120,233211,38216,284304,270111,12832
2022:Q2,1242,2638,267879,-904,6704,-15800,2704,31916,1988,12252,-22656,0,40332,1584,-260048,25368,476355,8560,233187,234608,269276,280115,-12236
2022:Q3,1278,2721,288616,-6544,-7000,3200,53472,17808,-37276,-43004,-33964,0,132052,2840,31668,-6364,199536,9248,233156,-42868,290060,290112,-1496
2022:Q4,1298,2761,298262,2732,25540,4216,57512,-61452,-13476,-54164,-20548,0,26736,-5140,173760,-174832,275926,12684,233154,30088,299724,300134,-1872
2023:Q1,1331,2860,313328,-7424,-14744,-3108,23640,119692,244,117132,-37548,0,39864,540,-268836,224860,238708,11972,233128,-6392,314856,300068,13260
2023:Q2,1345,2896,315024,19552,-10968,-20664,-146536,-23504,2388,11340,61524,0,-98756,-3588,178464,-94520,416788,6092,233128,177568,316576,300044,14980
2023:Q3,1361,2928,303151,2072,11248,10112,148392,23264,6324,120004,-60236,0,-42828,-912,36984,-29772,101763,7044,233123,-138404,304720,300027,3124
2023:Q4,1378,2992,306273,-20556,-1948,-3748,22112,89484,-5900,74980,19596,0,808,-2604,-99700,-26284,349517,8184,233093,108240,307888,299981,6292
2024:Q1,1396,3025,311491,-1588,-4100,-5292,11900,72212,764,80840,-4164,0,-5228,-1640,-103240,8216,335023,11728,233071,90224,313120,299967,11524
