date,FU885015005.Q,FU885019665.Q,FU885019265.Q,FU885013765.Q,FU885013365.Q,FU885013465.Q,FU835013565.Q,FU105013893.Q,FU365015095.Q,FU885015005.Q,FU155015005.Q,FU105015085.Q,FU115015005.Q,FU315015005.Q,FU215015005.Q,FU795015085.Q,FU715013865.Q,FU705013865.Q,FU765013865.Q,FU755013865.Q,FU745013865.Q,FU475013865.Q,FU515013865.Q,FU545013865.Q,FU575013865.Q,FU225013865.Q,FU405013865.Q,FU675013263.Q,FU615013865.Q,FU665013865.Q,FU735013865.Q,FU155111005.Q
2020:Q3,276573,190521,14572,56529,19283,36660,586,14969,-18,276573,92599,74959,36528,14665,50555,7267,10,4692,3808,424,11,449,1992,1922,-19,-35,-27,0,-3549,3096,-815,106170
2020:Q4,290225,168931,41393,64950,22788,41714,448,14969,-18,290225,109251,83927,38598,16496,33056,8897,14,5319,4354,463,12,490,2186,2103,-18,-35,-26,0,-3310,3341,-678,105151
2021:Q1,212647,118800,14202,68461,25261,42666,535,11332,-148,212647,118933,91458,-34159,10627,15855,9934,29,4542,3964,280,7,292,1840,2105,347,413,-19,0,-2349,3224,-199,117710
2021:Q2,320483,202971,32657,73671,27943,45195,534,11332,-149,320483,115048,102141,44797,13000,34776,10721,32,5040,4438,291,7,304,1936,2209,359,427,-19,0,-2476,3379,-166,142244
2021:Q3,322531,218388,18721,74238,27469,45851,919,11332,-148,322531,114605,101864,43749,13197,42759,6357,28,1802,1282,252,6,263,1814,2133,362,429,-22,0,-3097,3260,-351,104666
2021:Q4,302362,178944,35841,76394,27371,47627,1396,11332,-148,302362,121858,101354,37204,15101,22468,4378,27,119,-385,244,6,254,1796,2143,369,439,-24,0,-3335,3269,-425,114372
2022:Q1,224815,116548,9981,83155,30690,50650,1815,15155,-23,224815,127892,109113,-37421,11811,6080,7340,31,3021,2362,320,7,333,1851,2225,278,340,-27,0,-3325,3109,-162,114139
2022:Q2,331601,198073,32913,85485,30754,51997,2735,15155,-23,331601,116145,121226,47331,13627,25672,7601,32,3218,2542,328,7,341,1883,2268,285,349,-28,0,-3394,3167,-180,100421
2022:Q3,330103,199084,28877,87010,32588,51306,3116,15155,-23,330103,98151,124416,45324,12450,42261,7502,32,3068,2372,337,7,352,1942,2300,294,361,-29,0,-3540,3252,-178,97903
2022:Q4,289694,141417,44780,88365,32631,52953,2782,15155,-23,289694,82587,123794,32679,17820,24717,8097,32,3922,3236,332,7,347,1929,2303,296,366,-30,0,-3764,3253,-210,86116
2023:Q1,202573,89953,5618,91872,34787,54186,2899,15155,-24,202573,82256,127909,-40798,14884,10026,8297,33,4261,3554,343,7,357,1970,2334,303,382,-30,0,-4095,3329,-191,99991
2023:Q2,320010,181563,30579,92738,33412,56092,3234,15155,-24,320010,80619,130199,40637,17226,41028,10303,35,6180,5451,353,8,368,1972,2353,304,388,-30,0,-4057,3342,-184,94951
2023:Q3,342340,214152,19932,93125,33704,56635,2785,15155,-23,342340,82290,130649,41017,18127,61001,9256,35,5518,4812,342,8,356,1949,2337,306,392,-31,0,-4348,3327,-227,91970
2023:Q4,332083,183014,36981,96958,36122,58215,2622,15155,-24,332083,83891,135161,37476,21857,44621,9079,37,5211,4481,354,7,369,2026,2404,314,404,-32,0,-4551,3445,-177,90849
2024:Q1,241225,123953,-643,102784,37504,62212,3069,15155,-23,241225,94644,133741,-39882,18710,24448,9565,38,5576,4839,357,8,372,2065,2466,318,407,-32,0,-4609,3514,-178,83489
